customer_id,session_date,age,destination,first_browser,language,booking
465,2021-06-17 23:41:59,25.0,US,-unknown-,en,1
466,2021-11-29 22:19:23,47.0,NDF,-unknown-,en,1
467,2021-07-30 23:51:34,,NDF,-unknown-,en,1
468,2021-01-11 01:27:56,39.0,IT,Chrome,en,1
469,2021-11-27 01:34:02,45.0,US,Chrome,en,1
470,2021-08-07 19:54:26,38.0,other,Firefox,en,1
471,2021-10-19 00:02:30,,NDF,Firefox,en,1
472,2021-10-03 18:52:24,42.0,NDF,-unknown-,en,1
473,2021-05-13 00:51:44,,NDF,Firefox,en,1
474,2021-04-13 22:43:29,,US,Chrome,en,1
475,2021-08-16 01:11:22,28.0,US,Firefox,en,1
476,2021-10-24 23:34:44,38.0,US,Chrome,en,1
477,2021-12-18 22:48:20,,NDF,-unknown-,en,1
478,2021-05-02 23:31:00,,NDF,Firefox,en,1
479,2021-08-25 03:46:28,,NDF,Mobile Safari,en,1
480,2021-08-06 23:35:19,,NDF,Safari,en,1
481,2021-11-18 09:34:30,27.0,NDF,Firefox,en,1
482,2021-02-04 11:22:56,26.0,US,Chrome,en,1
483,2021-10-31 22:24:29,,NDF,Safari,en,1
484,2021-01-30 07:33:06,51.0,NDF,-unknown-,en,1
485,2021-06-04 13:11:10,,NDF,Safari,en,1
486,2021-06-22 17:53:12,56.0,US,Firefox,en,1
487,2021-05-01 10:27:35,,NDF,Mobile Safari,en,1
488,2021-11-20 04:19:15,43.0,US,Chrome,en,1
489,2021-09-09 22:07:23,42.0,US,Mobile Safari,en,1
490,2021-06-02 12:39:31,,NDF,Chrome,en,1
491,2021-04-18 04:32:52,,NDF,Firefox,en,1
492,2021-04-13 06:27:17,,NDF,IE,en,1
493,2021-05-28 23:14:17,50.0,NDF,Chrome,en,1
494,2021-10-21 13:38:20,39.0,other,Chrome,en,1
495,2021-02-17 14:24:25,47.0,US,IE,en,1
496,2021-12-27 18:07:43,,NDF,-unknown-,en,1
497,2021-11-01 15:25:56,34.0,NDF,IE,en,1
498,2021-01-20 02:52:25,36.0,US,-unknown-,en,1
499,2021-01-18 09:08:12,,US,Chrome,en,1
500,2021-01-02 14:55:19,,NDF,Safari,en,1
501,2021-05-11 08:09:38,27.0,US,Safari,en,1
502,2021-02-24 08:29:16,,NDF,-unknown-,en,1
503,2021-04-06 03:28:57,,NDF,Chrome,en,1
504,2021-03-17 19:31:21,,NDF,Chrome,en,1
505,2021-04-17 18:10:39,,NDF,Chrome,en,1
506,2021-02-05 10:41:49,,US,Safari,en,1
507,2021-10-06 11:59:46,30.0,ES,Chrome,en,1
508,2021-10-06 16:40:15,20.0,NDF,Chrome,en,1
509,2021-02-02 03:03:06,22.0,NDF,Safari,en,1
510,2021-10-28 11:15:23,,NDF,Firefox,en,1
511,2021-02-19 06:32:27,34.0,NDF,Safari,en,1
512,2021-02-23 19:07:43,43.0,US,Safari,en,1
513,2021-04-12 04:00:28,,NDF,Firefox,en,1
514,2021-07-08 10:38:52,,NDF,Firefox,en,1
515,2021-05-26 13:59:31,59.0,NDF,Firefox,en,1
516,2021-07-08 12:52:38,43.0,US,Chrome,en,1
517,2021-12-12 07:26:00,34.0,NDF,Chrome,en,1
518,2021-01-04 07:08:40,,NDF,Chrome,en,1
519,2021-04-01 17:04:27,,NDF,IE,en,1
520,2021-12-07 01:15:54,,NDF,Chrome,en,1
521,2021-07-08 19:22:04,,FR,-unknown-,en,1
522,2021-10-01 07:03:09,,IT,Chrome,en,1
523,2021-01-22 03:02:33,31.0,US,Safari,en,1
524,2021-02-17 12:45:33,,NDF,Mobile Safari,en,1
525,2021-10-19 04:45:00,27.0,US,Chrome,en,1
526,2021-01-26 08:54:37,65.0,US,Firefox,en,1
527,2021-12-29 11:31:31,40.0,NDF,Safari,en,1
528,2021-12-04 07:18:53,29.0,NDF,Opera,es,1
529,2021-11-13 01:34:10,,NDF,-unknown-,en,1
530,2021-12-29 15:15:25,32.0,GB,IE,en,1
531,2021-07-16 03:37:45,23.0,NDF,Chrome,ko,1
532,2021-05-21 02:15:07,64.0,NDF,Safari,fr,1
533,2021-06-08 23:42:44,,NDF,Firefox,en,1
534,2021-03-10 18:33:06,24.0,NDF,Safari,es,1
535,2021-10-04 08:10:43,,NDF,Chrome,en,1
536,2021-03-12 08:16:55,,NDF,Safari,en,1
537,2021-10-04 16:34:05,64.0,NDF,Mobile Safari,en,1
538,2021-06-11 08:21:35,,NDF,Firefox,en,1
539,2021-07-09 20:32:31,,US,Safari,en,1
540,2021-01-30 18:10:28,32.0,US,Mobile Safari,en,1
541,2021-06-03 00:09:25,28.0,ES,Chrome,en,1
542,2021-09-04 08:39:47,40.0,US,Chrome,en,1
543,2021-02-18 17:04:34,,NDF,Safari,en,1
544,2021-06-24 08:20:12,30.0,NDF,-unknown-,en,1
545,2021-01-15 00:39:46,,NDF,Chrome,en,1
546,2021-06-28 11:28:17,,US,IE,en,1
547,2021-03-07 01:01:43,,US,Chrome,en,1
548,2021-10-27 16:17:48,,NDF,Chrome,en,1
549,2021-05-05 14:26:20,30.0,NDF,Safari,it,1
550,2021-05-26 01:09:06,20.0,NDF,Chrome,en,1
551,2021-05-06 02:47:02,,NDF,Safari,en,1
552,2021-09-01 11:47:00,49.0,US,Chrome,en,1
553,2021-02-20 04:28:26,,US,Firefox,en,1
554,2021-05-21 15:37:33,27.0,US,Firefox,en,1
555,2021-03-11 11:32:27,2014.0,NDF,IE,en,1
556,2021-08-20 03:36:20,33.0,NDF,Mobile Safari,en,1
557,2021-04-11 23:17:19,31.0,FR,Chrome,en,1
558,2021-11-13 15:27:21,32.0,FR,Chrome,en,1
559,2021-01-22 18:00:10,,NDF,Safari,en,1
560,2021-07-18 07:55:50,,NDF,Mobile Safari,en,1
561,2021-06-09 07:45:53,28.0,US,Chrome,en,1
562,2021-10-31 07:31:33,48.0,US,Safari,en,1
563,2021-02-23 03:38:14,,NDF,-unknown-,en,1
564,2021-08-18 19:21:22,,US,IE,en,1
565,2021-07-07 06:59:55,27.0,NDF,IE,en,1
566,2021-09-07 08:13:11,42.0,US,Mobile Safari,en,1
567,2021-02-26 21:37:53,42.0,US,IE,en,1
568,2021-10-21 06:43:39,,NDF,Chrome,en,1
569,2021-07-31 04:25:44,63.0,US,Firefox,en,1
570,2021-07-04 01:49:56,,NDF,-unknown-,en,1
571,2021-06-25 05:04:22,,NDF,IE,en,1
572,2021-11-23 19:45:51,,NDF,Safari,en,1
573,2021-06-20 07:49:39,26.0,GB,Chrome,en,1
574,2021-05-21 15:38:50,31.0,US,Firefox,en,1
575,2021-08-16 22:29:29,37.0,US,Safari,en,1
576,2021-10-06 20:01:32,,US,-unknown-,en,1
577,2021-03-13 15:35:36,28.0,US,Chrome,en,1
578,2021-05-28 17:21:14,,NDF,Chrome,en,1
579,2021-09-21 03:56:12,,US,IE,en,1
580,2021-03-30 20:56:17,35.0,NDF,-unknown-,en,1
581,2021-07-11 05:56:21,54.0,NDF,Chrome,en,1
582,2021-07-30 00:14:32,,NDF,Safari,en,1
583,2021-02-05 09:09:22,,NDF,Safari,en,1
584,2021-08-28 11:12:46,,NDF,Safari,en,1
585,2021-08-18 09:16:13,,NDF,-unknown-,en,1
586,2021-07-26 09:33:51,45.0,NDF,Firefox,en,1
587,2021-11-11 00:08:24,21.0,US,Mobile Safari,en,1
588,2021-10-08 23:13:58,31.0,NDF,Safari,en,1
589,2021-07-13 17:40:59,40.0,US,Mobile Safari,en,1
590,2021-05-14 22:16:17,27.0,US,IE,en,1
591,2021-04-16 19:55:54,45.0,US,Chrome,en,1
592,2021-06-14 12:25:21,34.0,US,-unknown-,en,1
593,2021-06-21 01:30:16,37.0,NDF,Firefox,en,1
594,2021-08-29 05:32:22,110.0,US,Chrome,en,1
595,2021-01-21 18:04:18,,NDF,Chrome,en,1
596,2021-06-16 02:15:16,40.0,FR,Mobile Safari,en,1
597,2021-03-08 06:56:37,31.0,US,Safari,en,1
598,2021-12-04 21:52:49,23.0,NDF,Chrome,en,1
599,2021-07-19 14:22:28,31.0,NDF,-unknown-,en,1
600,2021-12-02 01:29:54,52.0,NDF,Chrome,en,1
601,2021-05-20 06:21:50,,NDF,IE Mobile,en,1
602,2021-01-04 04:13:44,,NDF,-unknown-,en,1
603,2021-07-20 02:53:09,56.0,NDF,Chrome,es,1
604,2021-04-14 16:56:29,105.0,IT,Safari,en,1
605,2021-10-08 15:54:41,33.0,NDF,Mobile Safari,en,1
606,2021-10-05 02:14:18,33.0,other,Mobile Safari,pt,1
607,2021-06-19 09:38:54,34.0,NDF,Chrome,en,1
608,2021-06-27 09:08:41,,NDF,Firefox,en,1
609,2021-05-16 04:24:40,24.0,NDF,-unknown-,en,1
610,2021-03-20 22:15:19,59.0,FR,Safari,en,1
611,2021-09-09 05:48:56,31.0,NDF,Chrome,en,1
612,2021-09-15 13:47:10,41.0,US,Firefox,en,1
613,2021-07-08 04:31:36,35.0,NDF,-unknown-,en,1
614,2021-07-30 02:07:23,,NDF,Safari,en,1
615,2021-12-16 19:11:43,19.0,NDF,Safari,en,1
616,2021-05-03 01:33:48,33.0,US,Safari,en,1
617,2021-11-30 19:25:55,,NDF,Chrome,en,1
618,2021-11-19 20:00:29,27.0,US,Chrome,en,1
619,2021-11-15 22:29:16,25.0,NDF,IE,en,1
620,2021-07-18 01:52:35,,NDF,Chrome,en,1
621,2021-10-27 12:36:46,36.0,US,Safari,en,1
622,2021-07-25 09:08:05,36.0,US,Safari,en,1
623,2021-10-24 14:33:05,31.0,NDF,Safari,en,1
624,2021-11-13 03:12:59,34.0,NDF,Safari,en,1
625,2021-12-07 14:47:39,37.0,NDF,-unknown-,en,1
626,2021-04-26 17:12:45,35.0,other,Chrome,zh,1
627,2021-05-03 22:38:14,,NDF,Safari,en,1
628,2021-12-09 04:39:48,31.0,NDF,-unknown-,en,1
629,2021-12-20 15:59:03,,NDF,IE,en,1
630,2021-09-24 23:15:12,,other,Chrome,en,1
631,2021-03-09 04:37:27,,NDF,-unknown-,en,1
632,2021-08-17 01:52:29,58.0,FR,Firefox,en,1
633,2021-01-21 21:07:22,30.0,US,Safari,en,1
634,2021-08-30 03:33:41,105.0,US,Chrome,en,1
635,2021-08-04 22:11:47,58.0,NDF,Safari,en,1
636,2021-06-04 03:22:17,,NDF,IE,en,1
637,2021-08-05 01:45:31,,NDF,Safari,en,1
638,2021-10-22 05:42:07,66.0,NDF,Safari,en,1
639,2021-03-12 00:01:36,26.0,NDF,-unknown-,en,1
640,2021-08-13 18:15:54,,US,Chrome,en,1
641,2021-04-14 17:07:00,60.0,NDF,IE,en,1
642,2021-11-27 05:39:37,19.0,NDF,Safari,en,1
643,2021-01-29 15:36:03,31.0,NDF,Safari,en,1
644,2021-03-02 03:05:18,,NDF,Chrome,en,1
645,2021-02-26 12:53:46,,NDF,-unknown-,en,1
646,2021-10-30 12:02:59,28.0,US,Safari,en,1
647,2021-02-09 18:24:50,46.0,NDF,Safari,en,1
648,2021-08-02 23:31:18,31.0,NL,IE,en,1
649,2021-08-22 03:13:26,61.0,NDF,-unknown-,en,1
650,2021-10-04 13:10:12,,NDF,Safari,en,1
651,2021-08-27 12:25:03,21.0,US,IE,en,1
652,2021-02-05 18:03:23,44.0,NDF,Mobile Safari,en,1
653,2021-02-13 15:32:19,58.0,ES,IE,en,1
654,2021-09-18 13:03:07,36.0,US,-unknown-,en,1
655,2021-11-01 18:27:53,34.0,NDF,Chrome,en,1
656,2021-10-06 07:49:11,35.0,IT,Safari,en,1
657,2021-07-11 22:59:14,32.0,US,Chrome,en,1
658,2021-07-21 17:31:36,22.0,NDF,Mobile Safari,en,1
659,2021-09-05 17:28:53,,NDF,Firefox,en,1
660,2021-09-04 08:45:50,,NDF,IE,en,1
661,2021-04-03 11:58:35,,ES,Safari,en,1
662,2021-10-05 01:45:19,29.0,CA,Chrome Mobile,en,1
663,2021-01-03 06:35:51,49.0,other,Chrome,en,1
664,2021-02-27 15:40:09,,NDF,-unknown-,en,1
665,2021-07-24 18:56:47,34.0,NDF,Chrome,en,1
666,2021-11-27 17:51:32,,FR,Safari,en,1
667,2021-03-05 04:54:30,,NDF,-unknown-,en,1
668,2021-09-26 07:17:24,31.0,NDF,Chrome,en,1
669,2021-02-07 15:19:04,45.0,NL,Chrome,en,1
670,2021-04-23 07:07:10,,NDF,IE,en,1
671,2021-10-19 18:16:26,25.0,NDF,Chrome,en,1
672,2021-11-19 18:11:10,28.0,US,Chrome,en,1
673,2021-01-08 22:49:36,31.0,US,-unknown-,en,1
674,2021-02-21 21:06:33,,US,Chrome,en,1
675,2021-07-12 17:19:52,59.0,US,Mobile Safari,en,1
676,2021-05-19 23:42:14,28.0,US,-unknown-,en,1
677,2021-12-29 10:05:23,23.0,NDF,-unknown-,en,1
678,2021-09-03 13:00:45,93.0,NDF,Safari,en,1
679,2021-05-15 13:14:41,55.0,NDF,IE,en,1
680,2021-11-17 00:47:50,34.0,US,Safari,en,1
681,2021-01-20 14:23:20,28.0,NDF,Firefox,en,1
682,2021-09-03 03:07:22,,NDF,-unknown-,en,1
683,2021-12-29 00:54:56,28.0,NDF,-unknown-,en,1
684,2021-09-28 11:17:27,,NDF,Safari,en,1
685,2021-04-10 10:40:03,,US,Chrome,en,1
686,2021-12-27 06:09:14,25.0,PT,Safari,en,1
687,2021-03-08 15:49:55,58.0,ES,Chrome,en,1
688,2021-09-18 19:21:49,37.0,US,IE,en,1
689,2021-12-06 18:11:49,28.0,US,Safari,en,1
690,2021-05-26 05:42:50,,NDF,-unknown-,en,1
691,2021-07-24 21:27:10,43.0,NDF,Firefox,en,1
692,2021-09-09 08:38:24,47.0,NDF,Firefox,en,1
693,2021-02-14 09:19:06,25.0,US,Safari,en,1
694,2021-04-28 03:10:42,,NDF,Safari,en,1
695,2021-12-26 00:17:03,,NDF,Firefox,en,1
696,2021-05-29 09:08:20,,US,Chrome,en,1
697,2021-02-05 16:50:53,32.0,NDF,Firefox,en,1
698,2021-10-27 11:02:27,34.0,other,Chrome,en,1
699,2021-07-18 19:48:41,,DE,Firefox,en,1
700,2021-08-18 12:08:24,60.0,US,Chrome,en,1
701,2021-10-16 12:24:11,34.0,other,Safari,en,1
702,2021-10-17 21:15:35,44.0,US,Firefox,en,1
703,2021-08-29 20:32:02,,NDF,Firefox,en,1
704,2021-12-01 16:05:56,29.0,US,Safari,en,1
705,2021-12-24 18:18:05,,NDF,Chrome,en,1
706,2021-12-29 14:11:09,29.0,US,Mobile Safari,en,1
707,2021-05-24 05:48:52,,NDF,-unknown-,en,1
708,2021-09-29 08:24:45,,NDF,Chrome,en,1
709,2021-09-12 11:53:54,55.0,US,Safari,en,1
710,2021-05-10 09:08:36,,US,Chrome,en,1
711,2021-01-27 17:49:27,37.0,NDF,Chrome,en,1
712,2021-10-11 15:13:55,,NDF,Mobile Safari,en,1
713,2021-03-12 23:49:31,39.0,NDF,Safari,en,1
714,2021-07-25 01:10:24,33.0,other,Safari,en,1
715,2021-06-10 11:20:37,51.0,NDF,Firefox,en,1
716,2021-03-26 22:13:21,,NDF,Chrome,en,1
717,2021-11-30 10:58:06,36.0,US,Safari,en,1
718,2021-04-18 08:33:48,,NDF,Chrome,en,1
719,2021-07-18 18:18:05,33.0,NDF,Firefox,en,1
720,2021-05-31 13:55:46,,NDF,IE,en,1
721,2021-01-08 01:00:08,,FR,Firefox,en,1
722,2021-11-08 10:19:05,,NDF,Firefox,en,1
723,2021-03-08 10:51:18,34.0,US,Firefox,en,1
724,2021-02-23 21:34:14,37.0,NDF,Chrome,en,1
725,2021-03-01 10:09:08,,NDF,Chrome,en,1
726,2021-04-11 19:14:55,62.0,NDF,Chrome,en,1
727,2021-01-16 20:47:09,34.0,US,Chrome,en,1
728,2021-10-21 16:15:09,43.0,US,Safari,en,1
729,2021-03-11 18:11:02,47.0,NDF,Safari,en,1
730,2021-10-05 02:51:09,29.0,US,Chrome,en,1
731,2021-04-04 11:05:21,30.0,other,Firefox,en,1
732,2021-11-13 03:26:49,24.0,FR,Safari,en,1
733,2021-06-04 23:08:14,,NDF,Safari,en,1
734,2021-09-23 17:20:36,,NDF,Chrome,en,1
735,2021-05-09 21:51:42,,NDF,Chrome,en,1
736,2021-09-20 18:38:13,,NDF,Firefox,en,1
737,2021-01-15 01:01:31,,NDF,IE,en,1
738,2021-09-07 16:27:47,29.0,IT,IE,en,1
739,2021-01-23 19:05:30,50.0,GB,Chrome,en,1
740,2021-11-22 03:11:41,,NDF,Firefox,en,1
741,2021-05-30 05:26:56,45.0,NDF,Chrome,en,1
742,2021-11-25 10:12:39,36.0,NDF,IE,en,1
743,2021-04-27 16:21:42,26.0,FR,Chrome,en,1
744,2021-02-24 17:04:16,46.0,NDF,IE,en,1
745,2021-01-30 16:28:51,42.0,NDF,Firefox,en,1
746,2021-01-11 04:00:14,,NDF,Chrome,en,1
747,2021-06-17 03:43:09,21.0,other,Safari,en,1
748,2021-09-18 20:14:20,,NDF,Chrome,en,1
749,2021-09-17 22:54:11,,US,IE,en,1
750,2021-05-28 20:10:55,,NDF,IE,en,1
751,2021-05-17 08:50:27,,NDF,-unknown-,en,1
752,2021-05-06 05:06:39,52.0,NDF,Mobile Safari,en,1
753,2021-10-12 02:27:15,,NDF,-unknown-,en,1
754,2021-11-08 18:25:37,28.0,NDF,Mobile Safari,en,1
755,2021-04-20 06:23:23,26.0,NDF,Mobile Safari,en,1
756,2021-10-09 06:23:12,40.0,NDF,Chrome,en,1
757,2021-05-08 20:49:51,30.0,US,Chrome,en,1
758,2021-09-13 23:35:16,24.0,US,Safari,en,1
759,2021-03-18 15:52:33,,NDF,-unknown-,en,1
760,2021-08-23 04:07:05,,NDF,Firefox,en,1
761,2021-02-05 13:48:46,,NDF,Safari,en,1
762,2021-08-26 05:13:16,61.0,NDF,Firefox,en,1
763,2021-02-12 12:55:21,33.0,NDF,Chrome,en,1
764,2021-09-16 07:07:20,41.0,US,IE,en,1
765,2021-02-01 22:06:34,,NDF,Firefox,en,1
766,2021-03-26 07:27:54,37.0,NDF,Mobile Safari,en,1
767,2021-08-10 04:17:49,,NDF,Chrome Mobile,en,1
768,2021-11-28 16:19:12,,NDF,IE,en,1
769,2021-02-26 12:45:33,25.0,US,Chrome,en,1
770,2021-11-11 14:16:21,,NDF,Firefox,en,1
771,2021-09-19 09:43:02,,NDF,IE,en,1
772,2021-09-14 04:27:52,30.0,US,Chrome,en,1
773,2021-07-26 00:47:14,24.0,NDF,Safari,en,1
774,2021-12-22 06:23:49,,NDF,Chrome,en,1
775,2021-02-25 07:33:43,,US,Safari,en,1
776,2021-10-01 07:07:00,41.0,US,Firefox,en,1
777,2021-04-21 14:36:23,,FR,Chrome,en,1
778,2021-05-17 03:41:09,28.0,US,Chrome,en,1
779,2021-10-18 07:38:08,,NDF,Chrome,en,1
780,2021-05-02 18:38:51,47.0,FR,Chrome,en,1
781,2021-09-19 00:55:04,51.0,US,Safari,en,1
782,2021-08-21 14:42:16,46.0,NDF,IE,en,1
783,2021-04-01 01:40:56,41.0,NDF,-unknown-,en,1
784,2021-11-20 07:00:27,,US,Firefox,en,1
785,2021-01-30 17:46:25,25.0,US,Chrome,en,1
786,2021-02-08 22:28:37,,NDF,-unknown-,en,1
787,2021-11-16 18:19:00,32.0,US,Chrome,en,1
788,2021-09-06 08:44:14,,NDF,-unknown-,en,1
789,2021-08-12 18:55:30,29.0,US,Safari,en,1
790,2021-07-31 22:15:52,32.0,NDF,Safari,en,1
791,2021-12-17 20:23:03,,US,-unknown-,en,1
792,2021-12-03 11:36:48,,NDF,Mobile Safari,en,1
793,2021-12-22 00:20:21,,NDF,Safari,en,1
794,2021-10-14 11:08:13,31.0,US,Mobile Safari,en,1
795,2021-07-18 12:16:35,,NDF,Mobile Safari,en,1
796,2021-03-17 22:14:56,36.0,NDF,-unknown-,en,1
797,2021-06-01 02:41:48,,NDF,Safari,en,1
798,2021-10-10 21:53:29,,US,Chrome,en,1
799,2021-08-14 05:22:44,45.0,NDF,Chrome,en,1
800,2021-05-30 12:02:30,,NDF,Mobile Safari,en,1
801,2021-03-13 18:49:05,48.0,NDF,-unknown-,en,1
802,2021-03-27 03:41:29,31.0,US,Safari,en,1
803,2021-12-28 18:19:19,,US,Safari,en,1
804,2021-04-25 04:05:18,,NDF,-unknown-,en,1
805,2021-02-04 10:26:30,,US,-unknown-,en,1
806,2021-10-08 05:30:13,24.0,US,Firefox,en,1
807,2021-10-20 07:20:06,32.0,FR,Safari,en,1
808,2021-03-07 02:03:25,28.0,US,Chrome,en,1
809,2021-08-08 16:39:57,26.0,US,IE,en,1
810,2021-03-07 12:54:24,,NDF,Chrome,en,1
811,2021-02-09 03:51:33,22.0,ES,Safari,en,1
812,2021-08-02 20:50:45,30.0,US,Firefox,en,1
813,2021-11-10 00:21:15,36.0,US,Mobile Safari,en,1
814,2021-10-23 06:49:52,31.0,US,Safari,en,1
815,2021-01-23 08:29:13,,NDF,-unknown-,en,1
816,2021-06-16 07:23:52,,NDF,-unknown-,en,1
817,2021-07-03 16:20:34,,NDF,Safari,en,1
818,2021-04-11 07:18:39,66.0,NDF,Mobile Safari,en,1
819,2021-05-22 19:54:01,,US,Safari,en,1
820,2021-09-01 13:51:46,,FR,-unknown-,en,1
821,2021-04-12 14:29:05,,NDF,Firefox,en,1
822,2021-05-25 03:45:43,27.0,US,Safari,en,1
823,2021-04-18 00:41:53,31.0,US,-unknown-,en,1
824,2021-11-15 10:00:55,38.0,NDF,Chrome,en,1
825,2021-02-09 07:13:11,,NDF,Safari,en,1
826,2021-09-14 13:07:10,40.0,US,Chrome,en,1
827,2021-06-21 23:25:01,,NDF,Firefox,en,1
828,2021-04-29 02:28:07,,NDF,Safari,ru,1
829,2021-11-25 23:36:56,,NDF,Firefox,en,1
830,2021-10-07 11:12:58,,NDF,Chrome,en,1
831,2021-12-04 20:25:30,,NDF,IE,en,1
832,2021-01-01 15:27:56,,NDF,-unknown-,en,1
833,2021-02-19 11:52:34,32.0,NDF,IE,en,1
834,2021-03-08 05:33:00,,US,IE,en,1
835,2021-04-06 18:11:14,,NDF,-unknown-,en,1
836,2021-08-11 02:40:19,,US,Chrome,en,1
837,2021-09-09 15:49:44,,US,Firefox,en,1
838,2021-10-08 16:08:59,,NDF,Safari,en,1
839,2021-06-11 12:33:19,,other,IE,en,1
840,2021-10-19 15:31:54,34.0,US,Firefox,en,1
841,2021-06-14 08:20:48,59.0,US,Safari,en,1
842,2021-04-18 02:48:01,31.0,DE,Android Browser,en,1
843,2021-10-31 10:23:31,46.0,US,Chrome,en,1
844,2021-04-28 02:16:03,30.0,US,-unknown-,en,1
845,2021-06-14 13:15:42,,US,Safari,en,1
846,2021-04-25 11:21:27,,NDF,Safari,en,1
847,2021-10-04 16:18:40,32.0,NDF,-unknown-,pt,1
848,2021-04-17 07:31:13,36.0,other,Chrome,en,1
849,2021-09-15 12:45:13,,NDF,Safari,en,1
850,2021-03-14 15:47:28,52.0,US,Mobile Safari,en,1
851,2021-11-04 00:00:28,34.0,US,Mobile Safari,en,1
852,2021-04-29 20:45:32,25.0,other,Chrome,en,1
853,2021-03-27 18:41:07,34.0,US,Chrome,en,1
854,2021-05-15 05:50:45,32.0,US,Chrome,en,1
855,2021-09-06 11:26:43,34.0,US,Safari,en,1
856,2021-05-09 02:33:04,,NDF,-unknown-,en,1
857,2021-10-27 16:04:01,32.0,NDF,Chrome,en,1
858,2021-06-01 07:40:34,,NDF,IE,en,1
859,2021-11-08 16:54:58,68.0,US,Safari,en,1
860,2021-10-05 11:34:23,,FR,-unknown-,en,1
861,2021-09-03 09:38:53,,NDF,Chrome,en,1
862,2021-05-23 19:58:37,32.0,US,IE,en,1
863,2021-03-12 09:38:36,27.0,US,Firefox,en,1
864,2021-01-04 13:04:09,,NDF,Chrome,en,1
865,2021-03-06 16:24:52,32.0,US,Safari,en,1
866,2021-06-07 14:29:49,24.0,FR,Chrome,ru,1
867,2021-06-26 04:45:45,19.0,NDF,Firefox,en,1
868,2021-11-13 05:25:15,,US,Safari,en,1
869,2021-09-20 15:09:05,,NDF,IE,en,1
870,2021-11-02 02:30:50,,CA,Firefox,en,1
871,2021-09-15 17:06:23,25.0,NDF,Safari,en,1
872,2021-08-04 11:46:10,55.0,US,IE,en,1
873,2021-01-05 22:38:09,31.0,NDF,Mobile Safari,en,1
874,2021-11-15 03:27:19,,NDF,Mobile Safari,en,1
875,2021-12-29 21:08:02,,NDF,Safari,en,1
876,2021-08-16 22:32:46,35.0,NDF,Safari,en,1
877,2021-07-26 22:04:41,,other,Safari,en,1
878,2021-03-01 18:28:25,43.0,NDF,Chrome,en,1
879,2021-04-25 04:22:09,,FR,IE,en,1
880,2021-09-18 21:20:05,33.0,NDF,Chrome,en,1
881,2021-11-11 19:29:34,,NDF,Safari,en,1
882,2021-12-18 10:41:26,25.0,NDF,-unknown-,en,1
883,2021-04-06 15:39:59,,US,Firefox,en,1
884,2021-11-18 07:34:16,37.0,NDF,Safari,en,1
885,2021-11-07 01:44:20,,US,Safari,en,1
886,2021-12-09 18:54:13,36.0,NDF,IE,en,1
887,2021-04-08 23:38:14,,NDF,Firefox,en,1
888,2021-01-19 00:15:37,29.0,NDF,Chrome,en,1
889,2021-11-22 06:51:48,26.0,NDF,Chrome,ko,1
890,2021-10-26 05:54:15,,NDF,IE,en,1
891,2021-01-24 12:04:22,,NDF,Firefox,en,1
892,2021-10-28 12:07:25,,NDF,IE,en,1
893,2021-01-23 02:19:53,,NDF,Chrome,en,1
894,2021-07-15 03:03:14,,NDF,Mobile Safari,en,1
895,2021-03-17 00:28:26,30.0,US,IE,en,1
896,2021-08-11 06:42:47,25.0,US,Mobile Safari,en,1
897,2021-06-15 00:17:39,,NDF,-unknown-,en,1
898,2021-12-23 01:38:36,40.0,NDF,Safari,en,1
899,2021-10-18 06:45:43,,NDF,Safari,en,1
900,2021-10-03 04:36:38,30.0,NDF,Safari,en,1
901,2021-05-03 13:45:43,,NDF,Safari,en,1
902,2021-03-21 02:30:47,,NDF,Firefox,en,1
903,2021-11-01 08:23:11,,NDF,Chrome,en,1
904,2021-03-20 21:41:09,23.0,NDF,Safari,en,1
905,2021-08-28 14:22:46,,NDF,IE,en,1
906,2021-07-12 08:35:26,,NDF,IE,en,1
907,2021-06-19 04:02:26,,NDF,Chrome,en,1
908,2021-01-31 04:41:06,19.0,NDF,Safari,en,1
909,2021-07-30 00:47:50,,NDF,-unknown-,en,1
910,2021-09-06 03:52:03,36.0,NDF,Chrome,en,1
911,2021-10-18 14:51:56,54.0,US,Firefox,en,1
912,2021-02-05 15:14:13,31.0,NDF,-unknown-,en,1
913,2021-07-30 21:43:11,,NDF,Chrome,fr,1
914,2021-11-25 17:43:47,,NDF,Firefox,de,1
915,2021-12-16 16:35:08,,NDF,Firefox,en,1
916,2021-07-12 21:06:00,,NDF,Mobile Safari,en,1
917,2021-06-02 09:00:34,23.0,US,Chrome,en,1
918,2021-09-17 02:16:04,35.0,NDF,Chrome,en,1
919,2021-05-09 07:05:06,28.0,NDF,-unknown-,en,1
920,2021-07-08 06:44:25,,NDF,-unknown-,en,1
921,2021-02-01 04:55:28,,NDF,IE,en,1
922,2021-11-05 00:27:45,38.0,US,Mobile Safari,en,1
923,2021-02-05 02:42:23,,US,Chrome,en,1
924,2021-09-04 22:24:18,,NDF,Chrome,en,1
925,2021-01-04 00:45:20,23.0,NDF,-unknown-,ru,1
926,2021-04-30 15:49:09,50.0,NL,-unknown-,en,1
927,2021-08-02 09:01:31,29.0,US,Chrome,en,1
928,2021-03-26 08:50:39,36.0,US,Chrome,en,1
929,2021-12-05 15:42:27,34.0,NDF,Chrome,en,1
930,2021-09-11 12:41:39,33.0,US,IE,en,1
931,2021-12-20 08:23:55,28.0,US,Chrome,en,1
